activity_id,opp_id,type,rep_id,timestamp,duration_min
ACT08731,O00257,Meeting,R005,2023-09-03,30
ACT08732,O00518,Demo,R010,2023-02-18,30
ACT08733,O00494,Meeting,R012,2023-09-21,30
ACT08734,O00611,Demo,R005,2024-07-29,45
ACT08735,O00756,Call,R007,2023-08-19,15
ACT08736,O00536,Meeting,R021,2023-09-18,15
ACT08737,O00295,Meeting,R021,2023-09-09,30
ACT08738,O00605,Call,R017,2023-11-23,15
ACT08739,O00341,Call,R025,2023-10-06,60
ACT08740,O00677,Call,R011,2024-08-21,15
ACT08741,O00323,Call,R018,2023-05-09,30
ACT08742,O00478,Meeting,R006,2023-04-18,15
ACT08743,O00630,Call,R016,2023-09-17,45
ACT08744,O00264,Meeting,R019,2024-12-08,30
ACT08745,O00582,Call,R023,2023-03-15,60
ACT08746,O00128,Meeting,R009,2023-01-11,15
ACT08747,O00206,Demo,R012,2024-02-08,45
ACT08748,O00543,Meeting,R011,2024-11-21,60
ACT08749,O00773,Email,R016,2023-10-28,45
ACT08750,O00614,Meeting,R013,2024-01-22,15
ACT08751,O00454,Email,R008,2024-02-08,60
ACT08752,O00748,Call,R025,2023-10-27,60
ACT08753,O00270,Call,R005,2023-01-07,15
ACT08754,O00557,Call,R007,2024-03-22,30
ACT08755,O00514,Email,R012,2023-05-16,45
ACT08756,O00005,Demo,R007,2024-08-17,30
ACT08757,O00793,Demo,R004,2024-02-16,15
ACT08758,O00141,Meeting,R020,2024-12-26,45
ACT08759,O00495,Meeting,R012,2023-05-16,60
ACT08760,O00429,Demo,R018,2023-02-22,30
ACT08761,O00683,Call,R014,2023-07-21,60
ACT08762,O00482,Call,R015,2023-11-19,30
ACT08763,O00268,Call,R008,2023-12-13,30
ACT08764,O00500,Meeting,R009,2023-06-10,30
ACT08765,O00775,Email,R001,2023-08-03,45
ACT08766,O00247,Demo,R005,2024-12-15,60
ACT08767,O00043,Demo,R007,2023-07-05,60
ACT08768,O00243,Demo,R023,2023-01-31,15
ACT08769,O00087,Demo,R020,2024-09-08,60
ACT08770,O00738,Demo,R015,2023-12-03,45
ACT08771,O00745,Meeting,R007,2024-11-19,60
ACT08772,O00475,Call,R009,2024-08-25,15
ACT08773,O00590,Meeting,R015,2024-06-30,15
ACT08774,O00618,Demo,R012,2024-02-03,45
ACT08775,O00589,Meeting,R015,2023-08-27,60
ACT08776,O00097,Call,R022,2023-07-25,45
ACT08777,O00022,Demo,R016,2023-07-30,60
ACT08778,O00555,Call,R002,2024-06-15,15
ACT08779,O00301,Call,R023,2024-11-21,60
ACT08780,O00322,Meeting,R020,2024-10-16,45
ACT08781,O00220,Call,R016,2024-12-31,30
ACT08782,O00107,Meeting,R022,2024-04-09,15
ACT08783,O00694,Meeting,R019,2024-08-25,15
ACT08784,O00397,Demo,R017,2024-04-18,30
ACT08785,O00238,Meeting,R008,2023-11-12,15
ACT08786,O00122,Call,R009,2024-07-04,45
ACT08787,O00451,Meeting,R015,2023-04-24,30
ACT08788,O00395,Demo,R016,2024-12-11,30
ACT08789,O00563,Call,R018,2023-05-28,15
ACT08790,O00171,Meeting,R025,2024-07-29,45
ACT08791,O00665,Email,R009,2024-08-14,15
ACT08792,O00640,Meeting,R001,2024-10-15,45
ACT08793,O00103,Demo,R022,2024-07-27,45
ACT08794,O00377,Email,R015,2024-12-31,30
ACT08795,O00064,Demo,R007,2024-04-11,60
ACT08796,O00209,Call,R017,2023-11-25,45
ACT08797,O00580,Meeting,R016,2023-01-23,60
ACT08798,O00127,Meeting,R025,2024-09-29,45
ACT08799,O00262,Call,R009,2023-11-09,15
ACT08800,O00005,Call,R024,2023-10-06,15
ACT08801,O00456,Demo,R014,2023-02-16,30
ACT08802,O00245,Call,R002,2024-03-08,45
ACT08803,O00795,Call,R015,2024-09-13,60
ACT08804,O00163,Meeting,R017,2023-06-15,30
ACT08805,O00751,Demo,R024,2023-11-09,30
ACT08806,O00465,Email,R024,2023-10-01,45
ACT08807,O00603,Meeting,R019,2024-09-05,30
ACT08808,O00384,Call,R021,2024-09-02,60
ACT08809,O00707,Email,R014,2024-02-22,45
ACT08810,O00283,Meeting,R024,2024-01-11,60
ACT08811,O00574,Email,R022,2024-05-10,15
ACT08812,O00062,Demo,R007,2024-08-24,30
ACT08813,O00364,Call,R014,2024-12-10,60
ACT08814,O00471,Call,R018,2023-11-28,30
ACT08815,O00732,Meeting,R001,2024-10-12,15
ACT08816,O00487,Demo,R008,2024-12-18,15
ACT08817,O00264,Call,R006,2023-12-25,60
ACT08818,O00061,Call,R010,2023-05-04,30
ACT08819,O00102,Meeting,R022,2024-02-11,60
ACT08820,O00477,Demo,R005,2024-05-06,15
ACT08821,O00449,Call,R005,2024-04-03,60
ACT08822,O00106,Meeting,R014,2023-08-07,45
ACT08823,O00010,Meeting,R025,2023-10-30,30
ACT08824,O00714,Meeting,R006,2024-08-06,15
ACT08825,O00705,Demo,R007,2024-06-08,15
ACT08826,O00499,Meeting,R015,2024-02-12,30
ACT08827,O00172,Meeting,R002,2023-05-28,45
ACT08828,O00320,Email,R003,2024-02-10,30
ACT08829,O00589,Call,R011,2024-06-06,45
ACT08830,O00432,Demo,R016,2023-05-10,45
ACT08831,O00429,Call,R010,2024-01-29,60
ACT08832,O00525,Email,R021,2023-02-15,30
ACT08833,O00447,Call,R013,2024-12-11,15
ACT08834,O00328,Demo,R002,2024-11-10,30
ACT08835,O00403,Call,R008,2023-09-21,15
ACT08836,O00719,Meeting,R008,2023-04-06,30
ACT08837,O00159,Call,R023,2024-03-18,60
ACT08838,O00450,Meeting,R013,2023-11-27,45
ACT08839,O00672,Call,R011,2023-08-28,30
ACT08840,O00285,Email,R021,2024-10-29,15
ACT08841,O00709,Meeting,R019,2023-10-12,30
ACT08842,O00343,Email,R023,2023-06-20,60
ACT08843,O00076,Meeting,R018,2024-11-12,15
ACT08844,O00375,Call,R008,2024-06-15,15
ACT08845,O00341,Meeting,R008,2023-07-11,15
ACT08846,O00229,Meeting,R025,2024-03-30,60
ACT08847,O00304,Demo,R011,2024-01-17,30
ACT08848,O00419,Call,R011,2023-05-03,15
ACT08849,O00452,Call,R024,2023-12-23,45
ACT08850,O00510,Call,R012,2023-06-10,45
ACT08851,O00037,Meeting,R018,2024-05-19,45
ACT08852,O00297,Call,R005,2023-07-15,45
ACT08853,O00690,Meeting,R021,2023-06-27,45
ACT08854,O00575,Meeting,R020,2023-06-04,60
ACT08855,O00253,Demo,R014,2023-01-26,15
ACT08856,O00393,Email,R011,2024-11-12,45
ACT08857,O00065,Demo,R003,2024-05-09,60
ACT08858,O00712,Demo,R003,2024-08-22,30
ACT08859,O00487,Demo,R019,2023-12-09,30
ACT08860,O00069,Email,R015,2023-07-22,45
ACT08861,O00784,Demo,R011,2024-06-26,15
ACT08862,O00686,Call,R020,2024-05-19,60
ACT08863,O00705,Email,R004,2023-07-22,45
ACT08864,O00427,Call,R013,2023-10-11,60
ACT08865,O00079,Demo,R005,2024-12-17,60
ACT08866,O00789,Demo,R008,2023-06-04,30
ACT08867,O00131,Demo,R025,2024-04-05,15
ACT08868,O00760,Call,R001,2023-04-20,45
ACT08869,O00541,Call,R006,2024-08-19,60
ACT08870,O00075,Demo,R002,2024-07-22,45
ACT08871,O00253,Meeting,R025,2023-11-06,15
ACT08872,O00140,Meeting,R017,2023-04-23,60
ACT08873,O00773,Email,R001,2023-01-15,15
ACT08874,O00332,Call,R011,2024-11-01,15
ACT08875,O00560,Call,R009,2023-01-17,30
ACT08876,O00222,Demo,R023,2023-01-26,45
ACT08877,O00035,Call,R023,2023-02-19,45
ACT08878,O00386,Email,R011,2024-10-18,60
ACT08879,O00606,Call,R021,2023-07-08,15
ACT08880,O00797,Email,R003,2023-04-10,60
ACT08881,O00719,Meeting,R019,2023-11-07,60
ACT08882,O00023,Email,R021,2023-03-18,30
ACT08883,O00298,Meeting,R015,2024-03-08,45
ACT08884,O00148,Call,R005,2024-12-23,45
ACT08885,O00580,Email,R013,2023-06-12,15
ACT08886,O00469,Demo,R020,2024-06-05,45
ACT08887,O00599,Demo,R020,2023-03-18,30
ACT08888,O00399,Call,R019,2023-06-02,15
ACT08889,O00251,Email,R003,2023-09-23,60
ACT08890,O00379,Meeting,R022,2023-12-29,60
ACT08891,O00733,Call,R025,2024-03-05,60
ACT08892,O00363,Meeting,R017,2024-10-08,15
ACT08893,O00217,Call,R010,2024-08-11,45
ACT08894,O00059,Demo,R008,2024-05-28,60
ACT08895,O00298,Call,R013,2023-10-05,45
ACT08896,O00041,Meeting,R005,2024-12-24,45
ACT08897,O00195,Email,R025,2023-05-11,30
ACT08898,O00024,Meeting,R005,2023-10-05,60
ACT08899,O00395,Demo,R004,2023-07-10,60
ACT08900,O00102,Email,R022,2024-08-05,45
ACT08901,O00798,Demo,R016,2026-12-23,45
ACT08902,O00558,Meeting,R004,2024-05-31,15
ACT08903,O00705,Demo,R017,2023-07-24,30
ACT08904,O00320,Call,R017,2023-08-13,45
ACT08905,O00278,Demo,R005,2024-11-22,60
ACT08906,O00528,Demo,R019,2024-07-12,15
ACT08907,O00604,Email,R001,2024-03-19,60
ACT08908,O00382,Meeting,R020,2023-07-20,30
ACT08909,O00380,Meeting,R005,2024-04-14,60
ACT08910,O00705,Email,R005,2023-09-03,60
ACT08911,O00552,Email,R003,2023-06-28,60
ACT08912,O00349,Email,R009,2023-05-06,30
ACT08913,O00628,Demo,R011,2024-10-12,60
ACT08914,O00575,Call,R006,2023-05-18,15
ACT08915,O00091,Meeting,R016,2023-03-24,15
ACT08916,O00431,Email,R019,2023-10-31,45
ACT08917,O00019,Email,R024,2024-01-31,45
ACT08918,O00274,Meeting,R008,2024-01-09,30
ACT08919,O00285,Call,R021,2023-10-16,30
ACT08920,O00637,Call,R001,2023-08-11,30
ACT08921,O00245,Call,R017,2024-03-17,60
ACT08922,O00480,Call,R014,2024-03-08,60
ACT08923,O00763,Demo,R016,2024-05-08,30
ACT08924,O00770,Call,R023,2023-04-10,15
ACT08925,O00678,Call,R010,2023-01-02,30
ACT08926,O00522,Demo,R008,2024-04-24,30
ACT08927,O00404,Call,R003,2024-10-19,60
ACT08928,O00481,Meeting,R020,2023-12-21,30
ACT08929,O00193,Demo,R005,2023-05-17,45
ACT08930,O00217,Email,R020,2023-05-13,30
ACT08931,O00271,Email,R012,2024-05-19,60
ACT08932,O00462,Email,R015,2024-04-12,45
ACT08933,O00371,Meeting,R022,2023-12-14,15
ACT08934,O00169,Call,R022,2024-06-17,45
ACT08935,O00192,Call,R004,2023-10-16,45
ACT08936,O00443,Call,R008,2024-12-29,60
ACT08937,O00195,Email,R019,2024-02-10,60
ACT08938,O00556,Demo,R006,2023-01-17,45
ACT08939,O00474,Demo,R023,2024-10-02,30
ACT08940,O00378,Demo,R015,2024-05-01,15
ACT08941,O00393,Email,R022,2024-08-26,30
ACT08942,O00539,Demo,R008,2023-05-14,15
ACT08943,O00154,Demo,R010,2024-02-22,15
ACT08944,O00430,Meeting,R019,2023-10-24,60
ACT08945,O00765,Meeting,R021,2024-04-08,15
ACT08946,O00533,Meeting,R007,2024-02-29,15
ACT08947,O00231,Demo,R020,2023-10-25,45
ACT08948,O00600,Email,R023,2023-03-08,15
ACT08949,O00730,Demo,R024,2024-03-24,30
ACT08950,O00236,Demo,R021,2023-02-22,15
ACT08951,O00634,Demo,R015,2023-08-07,60
ACT08952,O00500,Meeting,R005,2024-02-15,30
ACT08953,O00518,Meeting,R012,2023-10-27,60
ACT08954,O00696,Meeting,R019,2023-03-29,60
ACT08955,O00568,Email,R005,2023-01-21,15
ACT08956,O00564,Call,R001,2023-01-31,15
ACT08957,O00761,Demo,R006,2024-05-31,60
ACT08958,O00684,Meeting,R020,2023-03-01,60
ACT08959,O00187,Demo,R003,2023-11-26,60
ACT08960,O00332,Demo,R004,2023-09-17,15
ACT08961,O00579,Meeting,R015,2023-04-11,15
ACT08962,O00680,Call,R001,2024-12-31,45
ACT08963,O00647,Demo,R017,2024-12-12,60
ACT08964,O00188,Demo,R006,2024-11-05,30
ACT08965,O00496,Demo,R024,2024-12-09,60
ACT08966,O00434,Demo,R023,2024-11-06,30
ACT08967,O00635,Demo,R017,2023-07-23,15
ACT08968,O00354,Call,R015,2023-05-08,60
ACT08969,O00160,Demo,R003,2023-07-04,30
ACT08970,O00263,Email,R025,2023-08-29,45
ACT08971,O00238,Meeting,R015,2024-01-18,60
ACT08972,O00697,Meeting,R016,2024-03-30,30
ACT08973,O00257,Email,R013,2023-12-09,60
ACT08974,O00331,Call,R007,2024-11-12,15
ACT08975,O00010,Demo,R023,2024-10-24,60
ACT08976,O00614,Call,R009,2023-01-02,60
ACT08977,O00489,Call,R021,2024-12-03,30
ACT08978,O00523,Call,R014,2023-03-29,15
ACT08979,O00493,Demo,R013,2024-02-07,60
ACT08980,O00619,Meeting,R022,2023-10-07,60
ACT08981,O00156,Call,R015,2023-05-03,30
ACT08982,O00297,Email,R012,2024-02-04,60
ACT08983,O00513,Email,R024,2023-02-21,30
ACT08984,O00158,Demo,R025,2023-07-21,60
ACT08985,O00587,Demo,R023,2023-05-28,45
ACT08986,O00334,Meeting,R024,2024-01-24,60
ACT08987,O00212,Demo,R024,2023-01-11,60
ACT08988,O00574,Call,R024,2023-02-26,60
ACT08989,O00181,Email,R021,2024-09-01,45
ACT08990,O00473,Meeting,R009,2024-03-01,15
ACT08991,O00188,Meeting,R003,2023-09-24,30
ACT08992,O00673,Meeting,R022,2023-08-31,15
ACT08993,O00790,Meeting,R006,2024-03-27,45
ACT08994,O00404,Demo,R009,2023-08-17,15
ACT08995,O00598,Demo,R003,2024-10-06,45
ACT08996,O00403,Meeting,R007,2023-01-17,15
ACT08997,O00668,Meeting,R007,2024-02-04,30
ACT08998,O00729,Call,R002,2024-01-03,15
ACT08999,O00399,Demo,R002,2024-04-01,60
ACT09000,O00759,Call,R010,2024-05-28,15
ACT09001,O00093,Email,R024,2024-10-31,45
ACT09002,O00784,Email,R023,2024-05-02,30
ACT09003,O00619,Meeting,R012,2023-06-13,60
ACT09004,O00644,Email,R025,2024-09-01,45
ACT09005,O00595,Meeting,R015,2024-04-16,60
ACT09006,O00714,Call,R011,2024-01-05,45
ACT09007,O00530,Call,R016,2023-04-02,30
ACT09008,O00711,Meeting,R020,2024-09-07,15
ACT09009,O00334,Demo,R023,2024-07-16,30
ACT09010,O00490,Call,R002,2024-11-03,30
ACT09011,O00588,Email,R007,2024-12-13,15
ACT09012,O00218,Email,R013,2024-06-05,30
ACT09013,O00483,Demo,R014,2023-01-21,30
ACT09014,O00066,Email,R014,2024-07-12,45
ACT09015,O00078,Demo,R016,2024-05-08,15
ACT09016,O00710,Email,R024,2024-09-14,15
ACT09017,O00539,Demo,R006,2024-12-18,45
ACT09018,O00065,Demo,R014,2023-03-29,60
ACT09019,O00447,Demo,R011,2024-07-25,30
ACT09020,O00159,Email,R023,2024-01-13,45
ACT09021,O00133,Demo,R018,2024-05-17,15
ACT09022,O00448,Email,R001,2024-11-13,30
ACT09023,O00787,Email,R018,2024-12-31,30
ACT09024,O00623,Email,R008,2024-01-01,30
ACT09025,O00557,Meeting,R017,2024-09-19,60
ACT09026,O00107,Demo,R024,2023-07-18,45
ACT09027,O00613,Meeting,R010,2024-05-11,30
ACT09028,O00421,Demo,R024,2024-05-25,45
ACT09029,O00423,Demo,R022,2024-01-04,45
ACT09030,O00035,Meeting,R022,2023-06-04,30
ACT09031,O00106,Call,R004,2024-07-17,45
ACT09032,O00744,Call,R017,2024-07-13,15
ACT09033,O00553,Meeting,R011,2024-02-17,45
ACT09034,O00360,Call,R024,2024-11-24,45
ACT09035,O00556,Call,,2023-01-13,45
ACT09036,O00543,Call,R004,2023-01-02,60
ACT09037,O00499,Meeting,R009,2023-09-17,60
ACT09038,O00446,Call,R019,2023-08-06,60
ACT09039,O00545,Meeting,R013,2023-07-18,60
ACT09040,O00650,Demo,R013,2023-12-05,30
ACT09041,O00225,Email,R010,2024-03-30,60
ACT09042,O00284,Meeting,R008,2023-07-23,60
ACT09043,O00592,Email,R005,2024-12-10,60
ACT09044,O00175,Call,R020,2023-03-18,45
ACT09045,O00001,Email,R007,2024-05-11,45
ACT09046,O00212,Meeting,R008,2023-10-23,45
ACT09047,O00052,Demo,R006,2023-04-29,45
ACT09048,O00009,Demo,R021,2023-01-04,45
ACT09049,O00485,Email,R025,2024-03-02,15
ACT09050,O00640,Meeting,R021,2024-07-31,60
ACT09051,O00168,Call,R009,2023-12-30,60
ACT09052,O00462,Email,R014,2024-01-22,15
ACT09053,O00586,Demo,R019,2023-04-28,15
ACT09054,O00450,Demo,R016,2023-08-26,60
ACT09055,O00447,Demo,R007,2024-09-20,60
ACT09056,O00662,Demo,R017,2024-04-06,45
ACT09057,O00519,Demo,R021,2024-01-06,60
ACT09058,O00120,Email,R004,2024-10-08,45
ACT09059,O00269,Demo,R024,2024-09-07,60
ACT09060,O00067,Meeting,R008,2024-08-01,45
ACT09061,O00186,Demo,R016,2023-09-14,60
ACT09062,O00489,Meeting,R009,2023-08-31,60
ACT09063,O00656,Email,R003,2023-05-26,30
ACT09064,O00520,Demo,R017,2024-04-11,60
ACT09065,O00379,Meeting,R003,2024-09-27,15
ACT09066,O00562,Meeting,R011,2024-01-18,60
ACT09067,O00607,Email,R005,2023-07-11,15
ACT09068,O00655,Call,R002,2023-11-28,15
ACT09069,O00328,Demo,R012,2023-04-27,60
ACT09070,O00236,Meeting,R011,2024-07-17,45
ACT09071,O00292,Call,R011,2024-08-03,15
ACT09072,O00586,Email,R009,2023-11-07,30
ACT09073,O00298,Meeting,R005,2024-11-04,60
ACT09074,O00106,Email,R007,2024-09-16,30
ACT09075,O00253,Call,R025,2024-02-21,45
ACT09076,O00243,Email,R012,2023-07-19,45
ACT09077,O00628,Meeting,R011,2024-08-22,15
ACT09078,O00585,Meeting,R006,2024-05-30,30
ACT09079,O00748,Call,R020,2024-02-18,15
ACT09080,O00538,Meeting,R018,2024-05-15,45
ACT09081,O00649,Meeting,R017,2024-10-29,30
ACT09082,O00797,Meeting,R007,2024-04-21,60
ACT09083,O00254,Call,R019,2024-04-25,60
ACT09084,O00225,Email,R014,2024-01-30,60
ACT09085,O00028,Meeting,R022,2024-08-06,60
ACT09086,O00516,Demo,R011,2023-01-12,15
ACT09087,O00703,Demo,R009,2024-01-08,15
ACT09088,O00455,Email,R020,2024-02-14,30
ACT09089,O00625,Call,R022,2023-03-25,15
ACT09090,O00453,Email,R023,2023-07-06,30
ACT09091,O00415,Demo,R005,2024-04-04,30
ACT09092,O00354,Demo,R013,2023-09-01,15
ACT09093,O00341,Demo,R022,2023-03-22,45
ACT09094,O00436,Meeting,R004,2023-03-11,60
ACT09095,O00453,Demo,R007,2024-08-21,60
ACT09096,O00169,Demo,R021,2023-11-20,15
ACT09097,O00734,Meeting,R022,2023-02-05,45
ACT09098,O00008,Meeting,R011,2024-12-29,45
ACT09099,O00784,Email,R023,2024-07-17,15
ACT09100,O00374,Email,R024,2024-02-06,45
ACT09101,O00634,Meeting,R005,2024-03-23,30
ACT09102,O00635,Demo,R002,2024-04-09,15
ACT09103,O00358,Call,R007,2023-02-16,60
ACT09104,O00621,Meeting,R015,2023-07-06,15
ACT09105,O00799,Email,R018,2023-04-20,45
ACT09106,O00398,Email,R018,2024-04-05,15
ACT09107,O00188,Meeting,R017,2023-12-08,30
ACT09108,O00461,Email,R004,2023-10-23,30
ACT09109,O00318,Call,R008,2024-04-29,15
ACT09110,O00491,Email,R001,2024-03-12,30
ACT09111,O00580,Call,R017,2024-01-16,30
ACT09112,O00035,Meeting,R018,2023-09-25,30
ACT09113,O00436,Call,R014,2024-03-29,30
ACT09114,O00204,Meeting,R014,2023-12-11,60
ACT09115,O00048,Meeting,R016,2024-05-07,45
ACT09116,O00359,Demo,R015,2023-09-07,45
ACT09117,O00298,Call,R001,2023-11-23,60
ACT09118,O00493,Email,R012,2023-01-13,45
ACT09119,O00041,Email,R011,2024-12-05,15
ACT09120,O00027,Demo,R011,2024-06-25,60
ACT09121,O00155,Email,R011,2024-05-11,45
ACT09122,O00775,Demo,R016,2024-10-06,30
ACT09123,O00048,Call,R005,2023-10-23,15
ACT09124,O00017,Demo,R003,2024-01-14,15
ACT09125,O00479,Demo,R019,2023-09-08,15
ACT09126,O00416,Meeting,R001,2024-06-19,15
ACT09127,O00439,Call,R003,2023-12-18,45
ACT09128,O00645,Meeting,R014,2023-04-02,30
ACT09129,O00664,Demo,R001,2024-12-22,45
ACT09130,O00452,Demo,R002,2023-02-13,15
ACT09131,O00320,Demo,R018,2023-11-05,15
ACT09132,O00657,Email,R005,2024-10-03,60
ACT09133,O00024,Meeting,R019,2024-09-29,15
ACT09134,O00667,Meeting,R010,2024-09-13,45
ACT09135,O00639,Email,R011,2024-03-23,45
ACT09136,O00757,Call,R022,2023-08-19,60
ACT09137,O00217,Email,R013,2023-10-27,60
ACT09138,O00144,Email,R010,2024-01-07,45
ACT09139,O00790,Call,R016,2023-02-09,30
ACT09140,O00242,Demo,R003,2023-10-31,30
ACT09141,O00267,Demo,R021,2024-10-13,60
ACT09142,O00412,Email,R022,2024-09-14,15
ACT09143,O00789,Call,R024,2023-02-05,45
ACT09144,O00366,Email,R019,2024-12-28,15
ACT09145,O00280,Meeting,R016,2024-10-09,30
ACT09146,O00324,Call,R010,2023-01-11,60
ACT09147,O00113,Meeting,R002,2024-08-01,60
ACT09148,O00216,Call,R016,2023-01-15,15
ACT09149,O00408,Meeting,R018,2024-07-28,15
ACT09150,O00229,Call,R008,2024-10-03,45
ACT09151,O00389,Call,R022,2023-07-04,15
ACT09152,O00374,Call,R004,2024-01-26,45
ACT09153,O00334,Demo,R014,2024-01-30,30
ACT09154,O00379,Meeting,R008,2023-04-25,30
ACT09155,O00358,Email,R014,2023-04-21,30
ACT09156,O00452,Meeting,R019,2024-05-27,60
ACT09157,O00405,Email,R025,2023-06-15,45
ACT09158,O00511,Demo,R016,2023-10-14,45
ACT09159,O00039,Call,R021,2024-07-31,60
ACT09160,O00123,Meeting,R008,2024-10-29,30
ACT09161,O00092,Demo,R025,2024-05-22,15
ACT09162,O00435,Call,R009,2023-06-26,60
ACT09163,O00085,Demo,R025,2023-09-16,60
ACT09164,O00090,Meeting,R011,2023-02-07,45
ACT09165,O00269,Call,R012,2023-07-09,60
ACT09166,O00268,Demo,R012,2024-11-29,30
ACT09167,O00614,Meeting,R024,2024-09-02,45
ACT09168,O00746,Demo,R009,2023-03-30,15
ACT09169,O00225,Meeting,R018,2023-02-15,45
ACT09170,O00610,Meeting,R014,2023-05-19,15
ACT09171,O00618,Email,R018,2023-07-16,60
ACT09172,O00253,Meeting,R011,2023-06-18,45
ACT09173,O00178,Meeting,R022,2024-03-02,15
ACT09174,O00722,Meeting,R010,2024-11-06,15
ACT09175,O00319,Meeting,R009,2023-10-04,15
ACT09176,O00175,Meeting,R023,2025-02-07,30
ACT09177,O00361,Email,R010,2023-06-08,45
ACT09178,O00362,Demo,R013,2023-03-30,30
ACT09179,O00147,Meeting,R024,2023-06-06,15
ACT09180,O00213,Demo,R004,2024-12-05,45
ACT09181,O00353,Call,R001,2024-08-12,45
ACT09182,O00280,Email,R021,2024-01-06,30
ACT09183,O00493,Demo,R001,2024-01-12,60
ACT09184,O00555,Call,R017,2023-10-08,30
ACT09185,O00714,Call,R015,2023-06-10,60
ACT09186,O00074,Email,R013,2023-07-12,30
ACT09187,O00315,Call,R023,2024-11-10,30
ACT09188,O00673,Email,R016,2024-06-26,15
ACT09189,O00751,Email,R005,2024-02-21,60
ACT09190,O00163,Meeting,R008,2023-09-07,30
ACT09191,O00420,Email,R015,2024-04-02,60
ACT09192,O00450,Demo,R014,2024-09-21,45
ACT09193,O00519,Call,R019,2024-10-11,45
ACT09194,O00781,Meeting,R018,2024-04-02,60
ACT09195,O00771,Demo,R019,2024-12-03,30
ACT09196,O00589,Demo,R009,2024-09-13,30
ACT09197,O00075,Email,R014,2024-05-15,45
ACT09198,O00653,Meeting,R006,2024-02-17,60
ACT09199,O00517,Demo,R023,2024-09-10,15
ACT09200,O00704,Demo,R008,2024-02-19,60
ACT09201,O00450,Email,R025,2023-07-11,15
ACT09202,O00196,Call,R013,2023-05-07,30
ACT09203,O00110,Meeting,R015,2024-09-03,15
ACT09204,O00350,Email,R010,2023-02-12,30
ACT09205,O00568,Email,R007,2023-07-24,15
ACT09206,O00670,Demo,R022,2023-04-09,15
ACT09207,O00108,Meeting,R013,2023-10-14,15
ACT09208,O00162,Email,R014,2023-05-19,15
ACT09209,O00123,Email,R017,2024-06-25,45
ACT09210,O00199,Call,R004,2023-12-29,45
ACT09211,O00794,Email,R019,2024-05-10,15
ACT09212,O00369,Meeting,R008,2023-09-24,15
ACT09213,O00326,Call,R001,2024-11-20,60
ACT09214,O00794,Meeting,R001,2024-05-27,60
ACT09215,O00188,Email,R023,2024-01-25,45
ACT09216,O00062,Demo,R013,2023-02-08,30
ACT09217,O00421,Email,R005,2023-11-15,60
ACT09218,O00566,Email,R005,2023-12-11,15
ACT09219,O00654,Email,R014,2024-10-18,15
ACT09220,O00795,Email,R011,2023-02-14,60
ACT09221,O00129,Call,R002,2024-06-26,45
ACT09222,O00034,Call,R011,2024-05-06,60
ACT09223,O00668,Call,R013,2023-05-20,15
ACT09224,O00039,Meeting,R021,2023-12-29,30
ACT09225,O00433,Meeting,R014,2024-01-19,15
ACT09226,O00547,Email,R014,2024-07-19,15
ACT09227,O00782,Meeting,R018,2024-11-20,30
ACT09228,O00117,Demo,R002,2024-03-29,30
ACT09229,O00483,Email,R002,2024-06-22,60
ACT09230,O00085,Demo,R025,2023-07-22,15
ACT09231,O00200,Call,R020,2023-06-08,15
ACT09232,O00054,Demo,R024,2024-11-11,60
ACT09233,O00182,Meeting,R002,2024-05-08,15
ACT09234,O00648,Email,R021,2023-10-19,60
ACT09235,O00293,Demo,R021,2024-04-04,30
ACT09236,O00065,Email,R006,2024-04-17,30
ACT09237,O00546,Call,R011,2023-06-28,30
ACT09238,O00611,Email,R006,2023-05-19,60
ACT09239,O00687,Email,R025,2023-12-02,45
ACT09240,O00039,Call,R010,2024-08-29,30
ACT09241,O00564,Demo,R016,2024-01-12,45
ACT09242,O00241,Call,R017,2024-07-03,60
ACT09243,O00319,Demo,R020,2023-10-02,60
ACT09244,O00560,Call,R002,2024-05-01,30
ACT09245,O00755,Demo,R025,2024-03-14,30
ACT09246,O00410,Meeting,R020,2024-06-19,30
ACT09247,O00490,Demo,R012,2024-10-15,45
ACT09248,O00664,Call,R009,2023-12-11,30
ACT09249,O00553,Meeting,R012,2023-02-09,15
ACT09250,O00760,Meeting,R024,2024-04-20,15
ACT09251,O00632,Call,R024,2023-07-12,15
ACT09252,O00455,Email,R004,2024-10-07,15
ACT09253,O00233,Demo,R019,2024-12-24,15
ACT09254,O00290,Email,R007,2023-08-31,15
ACT09255,O00776,Demo,R022,2024-03-06,60
ACT09256,O00271,Call,R004,2023-02-19,15
ACT09257,O00320,Meeting,R001,2023-04-03,30
ACT09258,O00214,Demo,R006,2023-01-08,60
ACT09259,O00171,Email,R013,2023-02-25,30
ACT09260,O00080,Meeting,R024,2023-10-10,30
ACT09261,O00779,Meeting,R013,2023-08-21,30
ACT09262,O00120,Meeting,R004,2023-10-27,15
ACT09263,O00563,Email,R007,2023-04-18,15
ACT09264,O00066,Meeting,R003,2024-12-08,60
ACT09265,O00124,Demo,R011,2024-04-21,45
ACT09266,O00048,Demo,R025,2023-04-23,45
ACT09267,O00030,Call,R020,2024-12-27,15
ACT09268,O00006,Demo,R014,2024-03-27,30
ACT09269,O00653,Demo,R006,2025-06-10,30
ACT09270,O00374,Demo,R003,2024-04-28,60
ACT09271,O00245,Demo,R006,2023-09-28,15
